ym,dong,hour,pop
201709,답십리2동,18,19663.8
201709,장안1동,18,34612.933333333334
201709,장안2동,18,31875.6
201709,청량리동,18,26068.2
201709,회기동,18,19284.4
201709,휘경1동,18,20798.766666666666
201709,휘경2동,18,17501.066666666666
201709,이문1동,18,31380.5
201709,이문2동,18,12703.766666666666
201709,용신동,19,43376.1
201709,제기동,19,33999.8
201709,전농1동,19,39961.23333333333
201709,전농2동,19,16064.433333333332
201709,답십리1동,19,19898.833333333332
201709,답십리2동,19,20013.966666666667
201709,장안1동,19,33814.333333333336
201709,장안2동,19,32965.5
201709,청량리동,19,25171.1
201709,회기동,19,19295.966666666667
201709,휘경1동,19,20651.366666666665
201709,휘경2동,19,18132.1
201709,이문1동,19,32030.266666666666
201709,이문2동,19,13429.366666666667
201709,용신동,20,42390.23333333333
201709,제기동,20,33464.3
201709,전농1동,20,39040.86666666667
201709,전농2동,20,16466.433333333334
201709,답십리1동,20,20450.666666666668
201709,답십리2동,20,20731.5
201709,장안1동,20,34259.53333333333
